PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kleinen, L				Kleinen, Lisa			Widening the World View with Vacuum The Technology that makes others shine	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material												vip-journal@wiley.com						0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					3	3					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800030
J	McCarthy, E				McCarthy, Emma			Hard Light for Material Inspection, Crystallography, and Much More Applications that utilize both UV and soft x-ray	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article								This article discusses four applications for ultraviolet light: material inspection and characterization, plasma characterization, solar physics, and crystallography, and how each of the UV-subcategories (near, mid, far and extreme UV) can be utilized to determine different properties within each application. This article also touches on the specific technology required for each of these applications, and subsequently each wavelength subcategory within that.	[McCarthy, Emma] Teledyne Princeton Instruments, Phys Sci, Trenton, NJ USA		McCarthy, E (通讯作者)，Cambrai Court, 1229A Stratford Rd, Birmingham B28 9AA, W Midlands, England.	emma.mccarthy@teledyne.com					Bielesche U, 1998, J PHYS D APPL PHYS, V31; Desbois S, 2013, ACTA CRYSTALLOGRAP F, V69; Leung BO, 2010, MATERIALS, V3, P3911, DOI 10.3390/ma3073911; Manser R, 2019, PHOTONICSVIEWS, V16; Rai V. N., 2004, B LASER SPECTROSCOPY, V55	5	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					35	39		10.1002/vipr.202100759			5	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900022
J	[Anonymous]				[Anonymous]			Industrial Bioeconomy Support Program Replacing Fossil Raw Materials, minimizing Greenhouse Gas Emissions, opening up new Value Chains	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					8	8					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900004
J	Gaines, JR; Healy, MD; Rankin, L				Gaines, J. R.; Healy, Matthew D.; Rankin, Lou			Backstreaming of pump oil vapors in vacuum systems Detection, quantification and mitigation	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article								Backstreaming, or back-migration, of vacuum pump oils can prevent a vacuum system from reaching its lowest possible pressure and may contaminate vacuum-enable processes, such as thin film deposition. There are several circumstances which may lead to backstreaming, methods to measure the rate of oils reaching a vacuum chamber, and techniques to reduce or eliminate the problem. This article serves as an introduction to these issues and provides support on causes, measurement and mitigation.	[Gaines, J. R.] Kurt J Lesker Co, Educ, Jefferson Hills, PA 15025 USA; [Healy, Matthew D.; Rankin, Lou] Kurt J Lesker Co, Jefferson Hills, PA 15025 USA		Gaines, JR (通讯作者)，Kurt J Lesker Co, Jefferson Hills, PA 15025 USA.	jrg@lesker.com		Healy, Matthew/0000-0001-7289-8735			ALTEROVITZ SA, 1992, J VAC SCI TECHNOL A, V10, P2099, DOI 10.1116/1.577989; [Anonymous], 2021, DIFF PUMP OP AN; [Anonymous], Pressure Control Overview; [Anonymous], 2018, INT DOC; BAKER MA, 1971, VACUUM, V21, P479, DOI 10.1016/0042-207X(71)92180-4; BAKER MA, 1972, J VAC SCI TECHNOL, V9, P412, DOI 10.1116/1.1316637; Balatu M. S, 2018, IOP C SERIES MAT SCI, V374; Edwards Vacuum, 2019, OIL SEAL ROT VAN PUM; Harris N. S., 2005, MODERN VACUUM PRACTI, VThird; MAURICE L, 1979, J VAC SCI TECHNOL, V16, P741, DOI 10.1116/1.570073; Maurice L., J VAC SCI TECHNOL, V16, P2; Punj A, KNOW ALL DIFFUSION 3; TSUTSUMI Y, 1990, J VAC SCI TECHNOL A, V8, P2764, DOI 10.1116/1.576664	13	0	0	1	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					28	32		10.1002/vipr.202100755			5	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700015
J	[Anonymous]				[Anonymous]			Perovskite Solar Modules: High Efficiency on a large Surface Laser-assisted Series Interconnection combined with Vacuum Processing of all Solar Cell Layers paves the Way from the Laboratory to Industry	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	1	4	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					10	10		10.1002/vipr.202170310			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900015
J	[Anonymous]				[Anonymous]			Precisely determining the Last Polarity Reversal of the Earth's Magnetic Field C-14-Analysis of subfossil Kauri-Trees allows Synchronization of different Climate Archives	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Cooper A, 2021, SCIENCE, V371, P811, DOI 10.1126/science.abb8677	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					22	23					2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900018
J	Kohler, S; Heyer, H; Bannmuller, R; Harrer, T; Renner, D				Kohler, Sven; Heyer, Hartmut; Bannmuller, Richard; Harrer, Thomas; Renner, David			Trumpf and Layertec enter into a strategic Partnership for the Display Industry Expansion of the Machine Park allows the Production of Large Optics for Laser Systems	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item									[Kohler, Sven] Layertec, Strateg Entwicklung Opt, Mellingen, Switzerland; [Heyer, Hartmut] Layertec, Mellingen, Switzerland; [Bannmuller, Richard] Trumpf Laser & Systemtech GmbH, Baden, Switzerland; [Harrer, Thomas] Trumpf, Leiter Business Unit Opt Syst, Ditzingen, Germany; [Renner, David] Trumpf, Warengruppenmanager, Ditzingen, Germany		Kohler, S (通讯作者)，Layertec, Strateg Entwicklung Opt, Mellingen, Switzerland.							0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					10	10					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800005
J	[Anonymous]				[Anonymous]			Efficient and flexible CIGS Solar Cells achieve new Efficiency Records	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	1	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					21	21					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400027
J	[Anonymous]				[Anonymous]			Biomimetic Plasma Polymers for the Functionalization of Paper New Grouping Project started in the Promotional Program for "Nenewable Raw Materials"	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					11	11					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK					2022-05-01	WOS:000687336200006
J	[Anonymous]				[Anonymous]			Reliably collecting Space Debris in a Vacuum INM's Gecko-Gripper successfully tested on Board the ISS	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					11	11					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900008
J	[Anonymous]				[Anonymous]			Spontaneous Currents in the Superconductor Muons as a Probe for electrical Currents in Strontium-Ruthenate	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Grinenko V, 2021, NAT PHYS, V17, P748, DOI 10.1038/s41567-021-01182-7	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					19	19					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900015
J	[Anonymous]				[Anonymous]			School Research Center North Hesse benefits from professional Vacuum Technology Pfeiffer Vacuum adds a Zeiss Electron Microscope with a low-noise Scroll Pump	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					8	8					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800002
J	[Anonymous]				[Anonymous]			Safer Lithium-Ion Batteries through better Material Understanding Kems4Bats Junior Research Group relies on the Expertise of Pfeiffer Vacuum	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					6	6		10.1002/vipr.202170502			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400004
J	Bobzin, K; Brogelmann, T; Kruppe, NC; Carlet, M; Hoffmann, DC; Breidenstein, B; Krodel, A; Beblein, S				Bobzin, K.; Broegelmann, T.; Kruppe, N. C.; Carlet, M.; Hoffmann, D. C.; Breidenstein, B.; Kroedel, A.; Beblein, S.			HPPMS tool coatings: Chip formation and friction Planing at various cutting speeds	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article							MECHANICAL-PROPERTIES; OXIDATION BEHAVIOR	In the current study, the three different HPPMS deposited wear protection coating systems CrAlN+Mo:S, CrAlON, and TiAlCrSiN were investigated. A special planing test setup enabeling the simultaneous measurement of the contact length between chip and rake face, the chip thickness and the coeffi-cient of friction during planing was used. Process forces and chip formation can be analysed on basis of high-speed recordings. The influence of the coating on the contact length, the chip thickness and the coefficient of friction during planing as well as the the influence of the cutting speed were investigated. The CrAlON coated tool showed a lower adhesion tendency against the steel workpiece compared to the CrAlN+Mo:S and TiAlCrSiN coated tools at all cutting speeds investigated. This prevented adhesive wear and reduced friction which decreased the chip thickness during planing. Moreover, the CrAlON coated tool showed a reduced contact length. A reduced friction and a reduced contact length are generally accompanied by decreased thermal tool load and therefore enhance the cutting performance.	[Bobzin, K.] Rhein Westfal TH Aachen, Surface Engn Inst, Kackertstr 15, D-52072 Aachen, Germany; [Broegelmann, T.] Rhein Westfal TH Aachen, Surface Engn Inst, Dept PVD Technol, Aachen, Germany; [Kruppe, N. C.; Carlet, M.; Hoffmann, D. C.] Rhein Westfal TH Aachen, Surface Engn Inst, Dept PVD Technol Tools, Aachen, Germany; [Breidenstein, B.] Leibniz Univ Hannover, Analyt Dept, Inst Prod Engn & Machine Tools, Hannover, Germany; [Kroedel, A.] Leibniz Univ Hannover, Dept Mfg Proc, Inst Prod Engn & Machine Tools, Hannover, Germany; [Beblein, S.] Leibniz Univ Hannover, Inst Prod Engn & Machine Tools, Hannover, Germany		Carlet, M (通讯作者)，Rhein Westfal TH Aachen, Surface Engn Inst, Kackertstr 15, D-52072 Aachen, Germany.	carlet@iot.rwth-aachen.de			German Research FoundationGerman Research Foundation (DFG); Deutsche Forschungsgemeinschaft (DFG)German Research Foundation (DFG) [BO 1979/48-1, BR 2967/7-1]	The authors gratefully acknowledge the financial support of the German Research Foundation, Deutsche Forschungsgemeinschaft (DFG), within the project BO 1979/48-1 "Influence of HPPMS pulse parameters on stoichiometry and the formation of reaction layers on nitridic hard coatings for cutting"and within the project BR 2967/7-1 "Simulation-optimized coating development for dry machining".; Open Access funding enabled and organized by Projekt DEAL.	AUBERT A, 1990, SURF COAT TECH, V41, P127, DOI 10.1016/0257-8972(90)90136-Z; Bergmann B, 2018, CIRP ANN-MANUF TECHN, V67, P73, DOI 10.1016/j.cirp.2018.04.019; Bobzin K, 2020, SURF COAT TECH, V385, DOI 10.1016/j.surfcoat.2020.125370; Bobzin K, 2019, SURF COAT TECH, V378, DOI 10.1016/j.surfcoat.2019.07.073; Bobzin K, 2018, SURF COAT TECH, V353, P282, DOI 10.1016/j.surfcoat.2018.06.067; Bobzin K, 2008, THIN SOLID FILMS, V517, P1251, DOI 10.1016/j.tsf.2008.06.050; Bobzin K., 2010, ENTWICKLUNG NEUER PV, P83; Carlet M., P 11 C GERM AC ASS P; Denkena B, 2011, SPANEN; HUBER E, 1994, SURF COAT TECH, V68, P64, DOI 10.1016/0257-8972(94)90139-2; Jiang N, 2004, MAT SCI ENG B-SOLID, V106, P163, DOI 10.1016/j.mseb.2003.09.033; Khatibi A, 2012, ACTA MATER, V60, P6494, DOI 10.1016/j.actamat.2012.08.010; Klaus F., 1995, STAHL EISEN, V85, P1669; Merchant M.E., 1945, Journal of Applied Physics, V16, P267, DOI 10.1063/1.1707586; OLIVER WC, 1992, J MATER RES, V7, P1564, DOI 10.1557/JMR.1992.1564; VEPREK S, 1995, APPL PHYS LETT, V66, P2640; Vetter J, 1998, SURF COAT TECH, V98, P1233, DOI 10.1016/S0257-8972(97)00238-7; Yu DH, 2009, THIN SOLID FILMS, V517, P4950, DOI 10.1016/j.tsf.2009.03.091	18	0	0	0	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					26	33		10.1002/vipr.202100765			8	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK		hybrid			2022-05-01	WOS:000687336200011
J	[Anonymous]				[Anonymous]			Air as Fuel in the High Atmosphere Satellites in very low Earth Orbit are said to use "Air-breathing" Electric Propulsion	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					12	12					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800008
J	Naylor, J				Naylor, John			New Routes to More Efficient Vapor Deposited Metal-Halide Perovskite Films Understanding growth mechanisms and effects of grain boundaries	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article									[Naylor, John] Kurt J Lesker Co Ltd, Hastings, England		Naylor, J (通讯作者)，Kurt J Lesker Co Ltd, Hastings, England.	johnn@lesker.com					Anaya M, 2017, JOULE, V1, P769, DOI 10.1016/j.joule.2017.09.017; Hegedus S, 2006, PROG PHOTOVOLTAICS, V14, P393, DOI 10.1002/pip.704; Hoefler SF, 2017, MONATSH CHEM, V148, P795, DOI 10.1007/s00706-017-1933-9; Johnston MB, 2016, ACCOUNTS CHEM RES, V49, P146, DOI 10.1021/acs.accounts.5b00411; Liu MZ, 2013, NATURE, V501, P395, DOI 10.1038/nature12509; Lohmann K.B., SUPPORTING INFORM CO, DOI [10.1021/acsenergylett.0c00183/suppl_file/nz0c00183_si_001.pdf, DOI 10.1021/ACSENERGYLETT.0C00183/SUPPL_FILE/NZ0C00183_SI_001.PDF]; Lohmann KB, 2020, ACS ENERGY LETT, V5, P710, DOI 10.1021/acsenergylett.0c00183; McMeekin DP, 2016, SCIENCE, V351, P151, DOI 10.1126/science.aad5845; Saga T, 2010, NPG ASIA MATER, V2, P96, DOI 10.1038/asiamat.2010.82; Stranks SD, 2015, NAT NANOTECHNOL, V10, P391, DOI [10.1038/nnano.2015.90, 10.1038/NNANO.2015.90]	10	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					40	42		10.1002/vipr.202170511			3	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400010
J	Raykov, A; Burmistrov, A; Salikeev, S; Isaev, A				Raykov, A.; Burmistrov, A.; Salikeev, S.; Isaev, A.			Working process of Roots vacuum pumps Development and verification of a CFD model	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article									[Raykov, A.; Burmistrov, A.; Salikeev, S.; Isaev, A.] Kazan Natl Res Technol Univ, Dept Vacuum Equipment, Kazan, Russia		Salikeev, S (通讯作者)，68 Karl Marx St, Kazan 420015, Russia.	salikeev_s@mail.ru	burmistrov, aleksey/ABG-4977-2021				Davies S., IEEE NPSS 36 INT C P; FOX RE, 1954, J CHEM PHYS, V22, P2059, DOI 10.1063/1.1739992; FOX RE, 1955, REV SCI INSTRUM, V26, P1101, DOI 10.1063/1.1715198; Kim Y-K., 2004, NIST STANDARD REFERE, DOI [10.18434/T4KK5C, DOI 10.18434/T4KK5C]; KIM YK, 1994, PHYS REV A, V50, P3954, DOI 10.1103/PhysRevA.50.3954; Seymour D.L., 2014, 61 INT S EXH BALT US; WANNIER GH, 1953, PHYS REV, V90, P817, DOI 10.1103/PhysRev.90.817	7	0	0	1	2	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					29	33		10.1002/vipr.202100761			5	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900007
J	[Anonymous]				[Anonymous]			Vacuum-assisted Views of Viruses Cryo-Electron Tomography shows Details of the Corona-Virus and opens up possible Starting Points for therapeutic Intervention	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Klein S, 2020, NAT COMMUN, V11, DOI 10.1038/s41467-020-19619-7	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					14	14					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700009
J	[Anonymous]				[Anonymous]			Ions for compact Quantum Computers A Trapped Ion Quantum Computer Prototype fits into Standard Server Racks	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	POGORELOV, PRX QUANTUM	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					14	14		10.1002/vipr.202170503			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400005
J	Kleinen, L				Kleinen, Lisa			So much for empty Space! In Reality just a dilute Gas	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material									[Kleinen, Lisa] Vakuum Forsch & Praxis, Berlin, Germany		Kleinen, L (通讯作者)，Vakuum Forsch & Praxis, Berlin, Germany.	vip-journal@wiley.com						0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					3	3		10.1002/vipr.202170301			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB		Bronze			2022-05-01	WOS:000658274900001
J	Voss, G				Voss, Gerhard			Once learnt, never forgotten Part 13: Evaporation, Condensation, Desorption, Adsorption	VAKUUM IN FORSCHUNG UND PRAXIS			German	Article								Roots blowers are widely used due to oil free conditions in the working volume, design simplicity, high operation rate and reliability. The working process in Roots blower was studied with the help of computational fluid dynamics (CFD) methods. A hexahedral structured mesh of the working volume with constant step over rotor rotation angle was created. Air was considered as working medium in the model of a compressible ideal gas. The Shear Stress Transport (SST) turbulence model was used for calculation. Verification of the developed mathematical model was carried out by comparing the calculated and experimental gained relationship between delivery rate and pressure ratio obtained at different rotation speed in compressor regime. The difference between calculation and experiment does not exceed 8 %. Comparison between calculated and experimental indicator diagrams in working chamber were carried out and the Roots vacuum pump pumping speed was measured. The maximal difference between experiment and calculation by CFD method is 9.8 %. In both cases difference between calculation and experiment can be explained, first of all, by errors in measuring of actual radial clearances. Analysis of velocity fields in Roots blower working in vacuum and compressor regimes were carried out with the help of CFD model. The gas velocity in clearances is much higher at low pressures. This can be explained by much higher pressure difference between inlet and outlet in vacuum conditions.				gerhard.voss@leybold.com					[Anonymous], 2136012020 ISO; Ansys Inc., LIC FIL KAZ NAT RES; Hablanian M., 1997, HIGH VACUUM TECHNOLO; Hoffman D, 1998, HDB VACUUM SCI TECHN; Hsieh CF, 2015, VACUUM, V121, P274, DOI 10.1016/j.vacuum.2015.04.037; Ibraev A., 1987, THESIS KAZAN CHEM TE; Menter F., 2003, P INT GAS TURB C, P7; Nakhosteen B., 2016, HDB VACUUM TECHNOLOG, Vsecond; Singh G, 2019, MECH SYST SIGNAL PR, V134, DOI 10.1016/j.ymssp.2019.106305; Sun SK, 2017, VACUUM, V137, P195, DOI 10.1016/j.vacuum.2017.01.005; Suurmeijer E.P.Th.M., 2016, VACUUM SCI TECHNOLOG	11	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					37	39					3	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900009
J	Lausberg, S; Brando, M; Luhmann, T				Lausberg, Stefan; Brando, Manuel; Luehmann, Thomas			With nothing into the cold - Dilution cryostats and vacuum equipment for quantum computers	VAKUUM IN FORSCHUNG UND PRAXIS			German	Article								Dilution cryostats are used for various applications, for example on a large scale for the development of quantum computers, or for basic research in solid-state physics. Vacuum technology plays a central role in generating the low temperatures. This arti-cle highlights the necessary features of vacuum pumps that circulate the so-called He-3/He-4 mixture. In addition to the results of a field test with a multistage Roots pump, the use of pumping systems is discussed.	[Lausberg, Stefan] Heidelberg Univ, Phys, Heidelberg, Germany; [Lausberg, Stefan; Luehmann, Thomas] Max Planck Inst Chem Phys Fester Stoffe, Dresden, Germany; [Lausberg, Stefan] Leybold, Cologne, Germany; [Lausberg, Stefan] Gamma Vacuum, Shakopee, MN USA; [Brando, Manuel] Royal Holloway Univ London, London, England; [Brando, Manuel] MPI Chem Phys Fester Stoffe, Abt Phys Quantenmaterie, Dresden, Germany		Lausberg, S (通讯作者)，Heidelberg Univ, Phys, Heidelberg, Germany.; Lausberg, S (通讯作者)，Bonner Str 498, D-50968 Cologne, Germany.	stefan.lausberg@vt.atlascopco.com	Brando, Manuel/B-4234-2009				Enss Ch, 2005, LOW TEMP PHYS+; Friedemann S, 2018, NAT PHYS, V14, P62, DOI [10.1038/nphys4242, 10.1038/NPHYS4242]; Hicks CW, 2014, SCIENCE, V344, P283, DOI 10.1126/science.1248292; Jousten K., 2013, WUTZ HDB VAKUUMTECHN; Schuberth E, 2016, SCIENCE, V351, P485, DOI 10.1126/science.aaa9733; Steppke A, 2013, SCIENCE, V339, P933, DOI 10.1126/science.1230583; Wu LS, 2019, NAT COMMUN, V10, DOI 10.1038/s41467-019-08485-7	7	0	0	0	4	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					18	21		10.1002/vipr.202100754			4	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700013
J	Kleinen, L				Kleinen, Lisa			100 years of growing Knowledge	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item												vip-journal@wiley.com						0	0	0	1	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					6	6		10.1002/vipr.202170302			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900002
J	[Anonymous]				[Anonymous]			Ultrafast Electron Measurements on a Model System for organic Solar Cells Efficiency of Charge Separation determined in Real Time	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Roth F, 2021, NAT COMMUN, V12, DOI 10.1038/s41467-021-21454-3	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					17	17					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900013
J	[Anonymous]				[Anonymous]			More precise Measurement of the Helium-Core New Values allow more precise Determination of Natural Constants	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Krauth JJ, 2021, NATURE, V589, P527, DOI 10.1038/s41586-021-03183-1	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					17	17					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700012
J	[Anonymous]				[Anonymous]			Universal Control Device for Pumps and Measuring Devices	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					17	17					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800015
